time,mic_value,clap_factor
6.182371616363525,511,0.8500000000000227
6.186800003051758,506,0.0
6.191982984542847,503,0.0
6.200012445449829,511,1.3000000000000114
6.2036871910095215,505,0.0
6.207284927368164,511,1.75
6.216697454452515,507,0.0
6.220870494842529,510,0.8500000000000227
6.2245893478393555,500,0.0
6.228976011276245,513,4.149999999999977
6.237037181854248,506,0.0
6.240344762802124,505,0.0
6.240344762802124,515,6.199999999999989
6.252403974533081,509,0.39999999999997726
6.252403974533081,518,8.699999999999989
6.259876728057861,517,7.449999999999989
6.259876728057861,509,0.0
6.270280122756958,510,0.6999999999999886
6.278345108032227,502,0.0
6.278345108032227,510,1.1000000000000227
6.287060260772705,512,3.0500000000000114
6.294505834579468,507,0.0
6.294505834579468,515,5.399999999999977
6.303538799285889,510,0.44999999999998863
6.309854984283447,507,0.0
6.309854984283447,517,7.050000000000011
6.319698810577393,516,5.600000000000023
6.325913429260254,507,0.0
6.331546306610107,511,0.19999999999998863
6.335689067840576,505,0.0
6.336931467056274,505,0.0
6.347841024398804,517,6.050000000000011
6.348859071731567,505,0.0
6.354445695877075,505,0.0
6.364090442657471,513,3.0
6.364707946777344,511,1.3000000000000114
6.370484113693237,510,0.25
6.380583047866821,518,7.850000000000023
6.380583047866821,514,3.25
6.387212514877319,505,0.0
6.387212514877319,507,0.0
6.3971147537231445,516,5.300000000000011
6.403879880905151,515,4.300000000000011
6.403879880905151,513,2.1499999999999773
6.413541555404663,514,2.8000000000000114
6.420622110366821,513,2.0
6.420622110366821,507,0.0
6.429988622665405,518,6.899999999999977
6.436771631240845,509,0.0
6.440706014633179,505,0.0
6.440706014633179,505,0.0
6.453110456466675,507,0.0
6.457422256469727,515,4.0
6.460674524307251,515,3.5
6.466835260391235,511,0.0
6.468803405761719,509,0.0
6.477940082550049,525,12.950000000000045
6.477940082550049,506,0.0
6.4873127937316895,518,6.350000000000023
6.494654178619385,505,0.0
6.494654178619385,513,1.0500000000000114
6.507303953170776,511,0.0
6.511065483093262,504,0.0
6.511065483093262,521,9.449999999999989
6.519818305969238,518,6.25
6.527188539505005,505,0.0
6.529266119003296,520,8.0
6.53611946105957,511,0.0
6.544587850570679,503,0.0
6.54484486579895,518,6.0
6.552978038787842,518,5.350000000000023
6.552978038787842,503,0.0
6.561916828155518,511,0.0
6.569169282913208,514,1.7999999999999545
6.569878578186035,513,0.7000000000000455
6.577457666397095,521,8.100000000000023
6.5855748653411865,515,2.6000000000000227
6.5855748653411865,507,0.0
6.593699216842651,516,3.6499999999999773
6.601725339889526,511,0.0
6.604943513870239,517,4.149999999999977
6.610307216644287,509,0.0
6.618112802505493,516,2.6499999999999773
6.620026588439941,520,6.7000000000000455
6.626450300216675,507,0.0
6.626450300216675,518,4.600000000000023
6.6365485191345215,520,6.600000000000023
6.642730236053467,506,0.0
6.642730236053467,508,0.0
6.654060363769531,515,1.75
6.6593546867370605,509,0.0
6.661347150802612,518,4.4500000000000455
6.669325590133667,524,9.799999999999955
6.675596714019775,513,0.0
6.675596714019775,513,0.0
6.683621168136597,511,0.0
6.686593055725098,517,3.25
6.7322001457214355,510,0.0
6.735391616821289,509,0.0
6.735391616821289,509,0.0
6.735391616821289,512,0.0
6.735391616821289,512,0.0
6.735391616821289,520,6.4500000000000455
6.735391616821289,512,0.0
6.735391616821289,519,5.25
6.735391616821289,515,1.3999999999999773
6.735391616821289,511,0.0
6.7474024295806885,516,2.3500000000000227
6.7527971267700195,515,1.0
6.759002447128296,512,0.0
6.765204429626465,513,0.0
6.768121242523193,525,10.600000000000023
6.77281641960144,513,0.0
6.78094220161438,524,9.600000000000023
6.784987926483154,513,0.0
6.7891693115234375,505,0.0
6.7891693115234375,522,7.649999999999977
6.800381183624268,510,0.0
6.805483818054199,520,5.100000000000023
6.805483818054199,515,0.0
6.818988800048828,514,0.0
6.822023630142212,507,0.0
6.822023630142212,516,1.1499999999999773
6.830176115036011,519,3.7999999999999545
6.838300704956055,522,6.649999999999977
6.838300704956055,533,16.75
6.847585678100586,517,0.4500000000000455
6.8549768924713135,504,0.0
6.857802867889404,501,0.0
6.863553285598755,517,1.5
6.867459535598755,502,0.0
6.876381874084473,511,0.0
6.876381874084473,499,0.0
6.884692430496216,516,2.8500000000000227
6.892438888549805,526,12.200000000000045
6.892438888549805,508,0.0
6.900397777557373,514,0.4500000000000455
6.909093856811523,496,0.0
6.909093856811523,525,11.899999999999977
6.917073488235474,533,19.0
6.918427467346191,501,0.0
6.924943208694458,516,2.2000000000000455
6.933694362640381,522,7.899999999999977
6.933694362640381,516,2.0499999999999545
6.939853668212891,505,0.0
6.950040340423584,518,5.649999999999977
6.950787782669067,517,4.649999999999977
6.9565818309783936,518,4.9500000000000455
6.964916944503784,524,9.799999999999955
6.9683918952941895,508,0.0
6.9729695320129395,496,0.0
6.981534004211426,513,0.0
6.98608660697937,534,18.700000000000045
6.989418983459473,498,0.0
6.989418983459473,510,0.0
7.00141167640686,535,20.049999999999955
7.007087469100952,504,0.0
7.007087469100952,521,5.2999999999999545
7.019065856933594,511,0.0
7.022040367126465,518,3.75
7.022040367126465,523,7.649999999999977
7.035113334655762,511,0.0
7.03982400894165,517,2.1499999999999773
7.044293403625488,520,4.9500000000000455
7.048582553863525,507,0.0
7.050688743591309,512,0.0
7.059582948684692,514,0.0
7.064667463302612,514,0.0
7.069631814956665,521,6.649999999999977
7.0748817920684814,508,0.0
7.0748817920684814,508,0.0
7.085250616073608,520,4.7000000000000455
7.0925679206848145,504,0.0
7.0925679206848145,510,0.0
7.101609230041504,520,5.100000000000023
7.108081817626953,504,0.0
7.11384129524231,515,1.1000000000000227
7.117372989654541,509,0.0
7.117372989654541,510,0.0
7.124810695648193,526,12.350000000000023
7.133960485458374,520,6.5
7.137118816375732,509,0.0
7.141132831573486,517,3.6000000000000227
7.150813579559326,523,9.450000000000045
7.152658462524414,514,0.10000000000002274
7.15883469581604,517,2.8500000000000227
7.166795015335083,515,0.7999999999999545
7.17144775390625,513,0.0
7.17440128326416,504,0.0
7.182665586471558,509,0.0
7.1867356300354,530,15.549999999999955
7.19089412689209,506,0.0
7.19089412689209,511,0.0
7.2023046016693115,516,1.6000000000000227
7.208322525024414,508,0.0
7.208322525024414,513,0.0
7.219306468963623,517,2.6499999999999773
7.224392652511597,515,0.35000000000002274
7.224748134613037,514,0.0
7.235463857650757,511,0.0
7.23905086517334,513,0.0
7.23905086517334,517,2.8500000000000227
7.247809171676636,517,2.8500000000000227
7.256133556365967,511,0.0
7.258084535598755,520,6.149999999999977
7.264767408370972,514,0.2999999999999545
7.267195463180542,511,0.0
7.276089191436768,517,3.2999999999999545
7.276089191436768,517,2.6499999999999773
7.28515100479126,515,0.35000000000002274
7.294003248214722,506,0.0
7.2943267822265625,497,0.0
7.302421569824219,1023,484.4
7.357858896255493,596,53.39999999999998
7.357858896255493,525,0.0
7.357858896255493,559,13.25
7.357858896255493,482,0.0
7.357858896255493,533,0.0
7.357858896255493,543,0.0
7.357858896255493,496,0.0
7.357858896255493,539,0.0
7.357858896255493,533,0.0
7.357858896255493,522,0.0
7.365772247314453,533,0.0
7.367250204086304,493,0.0
7.368828058242798,513,0.0
7.375764608383179,525,0.0
7.384249210357666,508,0.0
7.388262748718262,505,0.0
7.390975713729858,520,0.0
7.400086164474487,526,0.0
7.404770374298096,515,0.0
7.40721321105957,506,0.0
7.40721321105957,514,0.0
7.419157981872559,516,0.0
7.4240334033966064,521,3.8500000000000227
7.4240334033966064,504,0.0
7.4359352588653564,512,0.0
7.44039511680603,521,4.899999999999977
7.44571590423584,523,5.5499999999999545
7.450007915496826,519,2.5499999999999545
7.4507269859313965,517,1.3500000000000227
7.460813522338867,522,6.350000000000023
7.460813522338867,518,3.1000000000000227
7.470307350158691,515,0.0
7.478270769119263,513,0.0
7.478695392608643,517,1.3999999999999773
7.48693585395813,511,0.0
7.494787216186523,512,0.0
7.497189521789551,513,0.0
7.503238201141357,474,0.0
7.505730152130127,0,0.0
7.511440753936768,431,0.0
7.519369602203369,528,43.64999999999998
7.519369602203369,514,29.75
7.529013633728027,514,30.100000000000023
7.533904552459717,514,29.600000000000023
7.533904552459717,482,0.0
7.544492959976196,490,8.649999999999977
7.552224636077881,528,46.39999999999998
7.553394079208374,512,30.75
7.5607030391693115,535,52.85000000000002
7.5678510665893555,514,32.25
7.5678510665893555,510,28.649999999999977
7.575375318527222,515,33.64999999999998
7.584344863891602,517,35.44999999999999
7.587118625640869,514,32.60000000000002
7.591439962387085,503,22.0
7.600655555725098,523,41.44999999999999
7.602806091308594,514,32.39999999999998
7.607360363006592,507,23.75
7.607360363006592,516,6.949999999999989
7.6188366413116455,515,1.75
7.625325918197632,508,0.0
7.625325918197632,515,2.7000000000000455
7.638378381729126,510,0.0
7.6409032344818115,507,0.0
7.6409032344818115,503,0.0
7.650614023208618,512,0.0
7.65791654586792,516,2.7000000000000455
7.661118030548096,522,8.200000000000045
7.666714429855347,510,0.0
7.667362689971924,509,0.0
7.678330898284912,515,2.4500000000000455
7.678330898284912,513,0.5499999999999545
7.6871912479400635,515,2.6499999999999773
7.694915533065796,505,0.0
7.698192596435547,513,0.6000000000000227
7.703860521316528,511,0.0
7.7117345333099365,504,0.0
7.714185953140259,527,14.700000000000045
7.719913482666016,511,0.0
7.719913482666016,511,0.0
7.7282867431640625,513,0.8999999999999773
7.73607325553894,506,0.0
7.738101005554199,506,0.0
7.745968341827393,515,3.1499999999999773
7.752490043640137,509,0.0
7.753542423248291,509,0.0
7.7611329555511475,517,4.9500000000000455
7.767562627792358,511,0.0
7.770502090454102,519,7.050000000000011
7.774850368499756,519,6.5499999999999545
7.784479379653931,518,5.399999999999977
7.7860426902771,518,5.149999999999977
7.79334282875061,512,0.0
7.800626039505005,516,2.75
7.802667617797852,519,5.4500000000000455
7.808767557144165,505,0.0
7.8112640380859375,513,0.0
7.817224740982056,513,0.0
7.824315309524536,505,0.0
7.824315309524536,518,4.9500000000000455
7.836119651794434,514,0.8999999999999773
7.840700387954712,500,0.0
7.840700387954712,509,0.0
7.850651264190674,515,2.0499999999999545
7.859132766723633,510,0.0
7.860886096954346,519,5.5
7.867455005645752,515,1.6000000000000227
7.874635696411133,512,0.0
7.876465559005737,523,9.350000000000023
7.8826704025268555,513,0.0
7.885906457901001,518,4.649999999999977
7.892529010772705,520,6.5499999999999545
7.90008282661438,519,5.2000000000000455
7.901854515075684,514,0.2999999999999545
7.908555746078491,513,0.0
7.916433095932007,520,5.850000000000023
7.91898250579834,514,0.0
7.923734426498413,514,0.0
7.931836128234863,517,2.1499999999999773
7.937288522720337,515,0.2999999999999545
7.941599130630493,507,0.0
7.941599130630493,524,8.450000000000045
7.951303958892822,526,9.600000000000023
7.954143285751343,507,0.0
7.958662986755371,518,1.6000000000000227
7.969875335693359,511,0.0
7.969875335693359,511,0.0
7.975055932998657,523,6.649999999999977
7.984609365463257,512,0.0
7.984609365463257,524,7.649999999999977
7.99339485168457,521,4.5
8.000935316085815,509,0.0
8.004886627197266,512,0.0
8.004886627197266,516,0.2999999999999545
8.015329599380493,501,0.0
8.023024559020996,511,0.0
8.023024559020996,517,2.2000000000000455
8.030218124389648,513,0.0
8.034157514572144,509,0.0
8.042530059814453,499,0.0
8.042530059814453,517,2.9500000000000455
8.051307201385498,521,7.100000000000023
8.059773921966553,482,0.0
8.059773921966553,518,5.75
8.067537069320679,580,64.64999999999998
8.067537069320679,507,0.0
8.079392433166504,572,53.799999999999955
8.08447551727295,480,0.0
8.087161779403687,503,0.0
8.097063064575195,529,13.149999999999977
8.10094428062439,485,0.0
8.104214668273926,493,0.0
8.111919164657593,511,0.0
8.117375612258911,528,14.200000000000045
8.119506120681763,488,0.0
8.12514042854309,501,0.0
8.13395380973816,539,25.25
8.13650631904602,626,106.60000000000002
8.138711929321289,453,0.0
8.145092725753784,511,0.0
8.153478145599365,623,100.5
8.157463312149048,440,0.0
8.163472175598145,570,47.14999999999998
8.167608737945557,427,0.0
8.167608737945557,449,0.0
8.177194118499756,589,73.14999999999998
8.18400239944458,492,0.0
8.18980622291565,503,0.0
8.18980622291565,430,0.0
8.201900482177734,611,97.54999999999995
8.207324266433716,480,0.0
8.207324266433716,568,51.049999999999955
8.214657306671143,465,0.0
8.223780632019043,479,0.0
8.223967552185059,603,85.04999999999995
8.231662511825562,521,2.0499999999999545
8.240158796310425,451,0.0
8.240294933319092,530,20.25
8.247881650924683,497,0.0
8.252037763595581,508,0.0
8.256661653518677,513,6.699999999999989
8.264487504959106,495,0.0
8.267525434494019,514,7.75
8.267525434494019,494,0.0
8.28032898902893,541,26.799999999999955
8.28414511680603,500,0.0
8.289437770843506,470,0.0
8.298007488250732,588,75.10000000000002
8.301145792007446,471,0.0
8.305850982666016,485,0.0
8.31402587890625,520,9.350000000000023
8.317808151245117,556,45.94999999999999
8.322504997253418,527,13.850000000000023
8.322702646255493,478,0.0
8.333967685699463,485,0.0
8.336665630340576,481,0.0
8.34262990951538,492,0.0
8.35036325454712,514,7.550000000000011
8.354989528656006,482,0.0
8.358399868011475,493,0.0
8.36770224571228,518,12.800000000000011
8.369720458984375,518,11.649999999999977
8.375679969787598,505,0.0
8.377645492553711,477,0.0
8.386678218841553,519,15.050000000000011
8.391754150390625,532,26.44999999999999
8.391754150390625,526,17.649999999999977
8.402960300445557,491,0.0
8.408344507217407,496,0.0
8.410345077514648,544,36.30000000000001
8.416355609893799,514,6.600000000000023
8.4243323802948,531,24.850000000000023
8.428792953491211,486,0.0
8.433006525039673,493,0.0
8.43580174446106,566,57.10000000000002
8.441415071487427,542,30.05000000000001
8.449176549911499,475,0.0
8.45269775390625,505,0.0
8.457813262939453,504,0.0
8.457813262939453,501,0.0
8.469342231750488,548,34.35000000000002
8.474653720855713,553,37.60000000000002
8.48195767402649,528,11.450000000000045
8.484072923660278,499,0.0
8.484072923660278,482,0.0
8.492676258087158,487,0.0
8.50081992149353,513,0.10000000000002274
8.506424188613892,513,0.0
8.50994324684143,490,0.0
8.518908739089966,493,0.0
8.519446849822998,547,34.200000000000045
8.526899576187134,486,0.0
8.535097122192383,564,49.549999999999955
8.536126136779785,563,45.049999999999955
8.54149317741394,498,0.0
8.55078411102295,521,7.5
8.552929162979126,493,0.0
8.559737205505371,521,5.7999999999999545
8.56749939918518,469,0.0
8.571960687637329,511,0.0
8.575546026229858,568,53.049999999999955
8.575546026229858,539,24.75
8.586346864700317,522,8.049999999999955
8.591767311096191,476,0.0
8.593292474746704,502,0.0
8.602254629135132,503,0.0
8.608086585998535,536,20.25
8.608086585998535,496,0.0
8.61564564704895,512,0.0
8.624251365661621,493,0.0
8.626369953155518,498,0.0
8.633577346801758,488,0.0
8.668593883514404,476,0.0
8.68136739730835,486,0.0
8.68136739730835,503,0.0
8.681878566741943,491,0.0
8.681878566741943,516,10.699999999999989
8.681878566741943,497,0.0
8.681878566741943,522,15.25
8.683689594268799,510,3.3000000000000114
8.683689594268799,539,33.75
8.684678316116333,492,0.0
8.69355320930481,527,23.850000000000023
8.698211193084717,490,0.0
8.702216148376465,518,13.350000000000023
8.702216148376465,492,0.0
8.709776401519775,521,17.649999999999977
8.717085599899292,501,0.0
8.717085599899292,507,3.6499999999999773
8.725195169448853,508,3.8999999999999773
8.736097574234009,533,27.149999999999977
8.736236810684204,514,6.850000000000023
8.742945432662964,509,0.19999999999998863
8.752063512802124,501,0.0
8.756283044815063,510,0.10000000000002274
8.758490324020386,494,0.0
8.768606424331665,518,7.850000000000023
8.769315004348755,514,3.0
8.775485277175903,500,0.0
8.775485277175903,511,1.0500000000000114
8.785799741744995,528,18.600000000000023
8.790386199951172,504,0.0
8.797311067581177,509,0.0
8.803497552871704,502,0.0
8.80701732635498,500,0.0
8.813002586364746,509,0.0
8.817413806915283,508,0.0
8.823896646499634,504,0.0
8.829405784606934,519,9.25
8.834188461303711,505,0.0
8.840499877929688,513,4.399999999999977
8.8444504737854,521,12.050000000000011
8.849019765853882,509,0.05000000000001137
8.852582454681396,511,1.5500000000000114
8.862189769744873,521,11.0
8.865216732025146,518,6.800000000000011
8.869826316833496,494,0.0
8.873390436172485,527,16.350000000000023
8.882843494415283,536,23.549999999999955
8.8860445022583,534,20.399999999999977
8.89073920249939,527,13.450000000000045
8.898035764694214,518,3.75
8.900858402252197,495,0.0
8.906143426895142,502,0.0
8.916068315505981,497,0.0
8.918544054031372,531,16.5
8.924068689346313,512,0.0
8.931430578231812,494,0.0
8.935868740081787,508,0.0
8.940638542175293,545,29.350000000000023
8.940638542175293,512,0.0
8.95244026184082,499,0.0
8.956960916519165,501,0.0
8.956960916519165,528,13.049999999999955
8.969315767288208,538,22.200000000000045
8.973673582077026,514,0.0
8.976075649261475,504,0.0
8.981854438781738,518,2.3500000000000227
8.989812135696411,516,1.3500000000000227
8.990036487579346,500,0.0
8.990036487579346,516,3.6000000000000227
9.003236532211304,515,2.75
9.010321855545044,507,0.0
9.010321855545044,520,6.25
9.017351627349854,515,0.35000000000002274
9.025454759597778,518,4.0
9.030752182006836,510,0.0
9.034703731536865,532,16.200000000000045
9.041316509246826,507,0.0
9.04329228401184,511,0.0
9.051116228103638,514,0.0
9.058788299560547,551,34.25
9.060565948486328,518,0.39999999999997726
9.067342281341553,497,0.0
9.068829536437988,514,0.0
9.075505018234253,537,21.0
9.083113431930542,435,0.0
9.084377765655518,517,4.5
9.090775489807129,538,24.399999999999977
9.100238800048828,549,32.950000000000045
9.100736618041992,508,0.0
9.107267379760742,503,0.0
9.116551876068115,522,6.2000000000000455
9.119648694992065,516,0.39999999999997726
9.124946117401123,506,0.0
9.132244348526001,512,0.0
9.13607907295227,511,0.0
9.141314268112183,514,0.0
9.141314268112183,513,0.0
9.152438879013062,511,0.0
9.156818389892578,510,0.0
9.156818389892578,519,6.5
9.16920781135559,525,12.149999999999977
9.173774003982544,520,6.0
9.173774003982544,510,0.0
9.18230128288269,511,0.0
9.190140008926392,511,0.0
9.19240427017212,517,0.7000000000000455
9.198227405548096,523,7.4500000000000455
9.203392267227173,517,3.0499999999999545
9.210271835327148,511,0.0
9.210271835327148,520,5.0499999999999545
9.219223976135254,510,0.0
9.226718425750732,507,0.0
9.229358434677124,523,8.25
9.23500370979309,510,0.0
9.24286699295044,505,0.0
9.244248151779175,518,3.4500000000000455
9.25068473815918,509,0.0
9.253339529037476,502,0.0
9.26356554031372,519,4.649999999999977
9.26844310760498,514,0.0
9.26844310760498,515,1.3999999999999773
9.275166511535645,524,10.200000000000045
9.284446239471436,511,0.0
9.286283493041992,517,2.8500000000000227
9.29152774810791,520,5.399999999999977
9.300943374633789,514,0.0
9.301301717758179,517,2.8500000000000227
9.307673215866089,524,9.5
9.307673215866089,0,0.0
9.319541215896606,664,167.85000000000002
9.325479507446289,672,167.75
9.333521127700806,316,0.0
9.337876081466675,627,127.10000000000002
9.341779470443726,426,0.0
9.341779470443726,522,25.44999999999999
9.352830410003662,551,52.80000000000001
9.357688903808594,379,0.0
9.362444400787354,530,36.89999999999998
9.369072675704956,459,0.0
9.374340295791626,604,109.39999999999998
9.374340295791626,506,11.850000000000023
9.382816314697266,520,26.05000000000001
9.387120008468628,521,26.55000000000001
9.395283460617065,549,52.94999999999999
9.39910078048706,513,17.30000000000001
9.403988361358643,539,42.05000000000001
9.410361289978027,549,50.44999999999999
9.410361289978027,494,0.0
9.419569969177246,519,0.0
9.42790675163269,511,0.0
9.429986953735352,510,2.75
9.435798168182373,503,0.0
9.443896770477295,489,0.0
9.445133209228516,546,30.299999999999955
9.450903177261353,517,1.5499999999999545
9.453223943710327,525,10.850000000000023
9.463786363601685,524,2.6000000000000227
9.468383312225342,507,0.0
9.468383312225342,515,0.0
9.475476264953613,528,8.75
9.484331607818604,503,0.0
9.489478588104248,510,0.0
9.493412256240845,524,5.25
9.500886917114258,511,0.0
9.502598762512207,529,11.350000000000023
9.510175228118896,535,17.549999999999955
9.518106937408447,510,0.0
9.520569801330566,524,7.0
9.526273727416992,495,0.0
9.534568071365356,514,0.0
9.537385702133179,523,6.399999999999977
9.537385702133179,512,0.0
9.546442031860352,529,9.950000000000045
9.551899671554565,506,0.0
9.557689666748047,502,0.0
9.557689666748047,499,0.0
9.568589687347412,509,0.0
9.575437784194946,510,0.0
9.575437784194946,538,22.450000000000045
9.583235025405884,519,3.8999999999999773
9.590784788131714,528,11.649999999999977
9.593963861465454,490,0.0
9.600154399871826,512,0.0
9.600701093673706,545,28.549999999999955
9.611289262771606,510,0.0
9.611289262771606,549,32.799999999999955
9.620722532272339,493,0.0
9.628692626953125,538,21.950000000000045
9.628692626953125,534,16.0
9.635797500610352,505,0.0
9.639232873916626,496,0.0
9.648935794830322,536,18.600000000000023
9.652024745941162,549,30.600000000000023
9.657211780548096,487,0.0
9.66501259803772,527,8.299999999999955
9.668851137161255,519,0.0
9.672957181930542,529,8.299999999999955
9.681293487548828,497,0.0
9.685926914215088,569,47.39999999999998
9.689845323562622,509,0.0
9.697206974029541,528,6.899999999999977
9.702288389205933,513,0.0
9.70539379119873,516,0.0
9.710685014724731,529,7.350000000000023
9.717880964279175,505,0.0
9.722252368927002,520,0.049999999999954525
9.722252368927002,520,0.0
9.734300374984741,508,0.0
9.739054918289185,515,0.0
9.743223190307617,515,0.0
9.746588706970215,513,0.0
9.75201153755188,514,0.0
9.75774884223938,514,0.0
9.761727571487427,511,0.0
9.767377853393555,514,0.0
9.776192903518677,512,0.0
9.77957558631897,519,1.9500000000000455
9.783791542053223,517,0.0
9.791332006454468,510,0.0
9.791332006454468,508,0.0
9.800854921340942,528,12.950000000000045
9.807224750518799,514,0.0
9.813063383102417,509,0.0
9.818080425262451,511,0.0
9.824421167373657,516,1.6000000000000227
9.824421167373657,527,12.25
9.833317518234253,495,0.0
9.835644006729126,529,14.450000000000045
9.841093301773071,523,8.049999999999955
9.85041093826294,493,0.0
9.853495597839355,513,0.0
9.858741044998169,518,3.9500000000000455
9.866189002990723,485,0.0
9.86847996711731,515,2.2000000000000455
9.874431610107422,540,25.899999999999977
9.882736921310425,500,0.0
9.886435508728027,500,0.0
9.890957355499268,542,28.200000000000045
9.899205446243286,513,0.0
9.90242886543274,516,1.6499999999999773
9.907565593719482,541,26.0
9.909615755081177,493,0.0
9.918638229370117,535,19.75
9.918638229370117,512,0.0
9.926955461502075,488,0.0
9.934850692749023,533,18.799999999999955
9.936319351196289,523,7.399999999999977
9.943949937820435,507,0.0
9.943949937820435,514,0.0
9.952844381332397,519,3.6499999999999773
9.958486795425415,529,12.850000000000023
9.958486795425415,507,0.0
9.968559980392456,521,3.6000000000000227
9.97683334350586,514,0.0
9.97683334350586,495,0.0
9.98721694946289,536,19.100000000000023
9.993436813354492,516,0.0
9.993694305419922,502,0.0
10.001025915145874,528,11.549999999999955
10.008192300796509,502,0.0
10.013812065124512,520,5.2999999999999545
10.017625093460083,499,0.0
10.017625093460083,524,9.549999999999955
10.0291748046875,549,32.700000000000045
10.034181833267212,523,4.9500000000000455
10.037103414535522,526,8.299999999999955
10.045399188995361,520,2.4500000000000455
10.047045230865479,512,0.0
10.055117130279541,499,0.0
10.062814235687256,516,0.0
10.065643548965454,501,0.0
10.069332599639893,518,1.9500000000000455
10.075294494628906,523,6.850000000000023
10.077698945999146,510,0.0
10.087621688842773,509,0.0
10.087784051895142,504,0.0
10.09572720527649,531,15.200000000000045
10.10382628440857,513,0.0
10.104498386383057,495,0.0
10.112206220626831,501,0.0
10.11849045753479,510,0.0
10.120675802230835,509,0.0
10.128446340560913,518,3.6499999999999773
10.13437557220459,503,0.0
10.137731075286865,527,14.75
10.145099878311157,512,0.44999999999998863
10.145099878311157,508,0.0
10.15384578704834,539,26.700000000000045
10.161354064941406,527,13.299999999999955
10.161354064941406,515,1.3500000000000227
10.17067289352417,524,9.200000000000045
10.177597999572754,508,0.0
10.178608894348145,500,0.0
10.18622875213623,520,6.350000000000023
10.194453001022339,522,7.7000000000000455
10.194453001022339,535,19.149999999999977
10.201173782348633,516,0.8999999999999773
10.203374147415161,524,8.350000000000023
10.213863611221313,517,0.25
10.2174654006958,518,0.39999999999997726
10.2174654006958,513,0.0
10.229429721832275,520,1.7000000000000455
10.234707832336426,510,0.0
10.234707832336426,504,0.0
10.242116689682007,519,1.4500000000000455
10.250842332839966,503,0.0
10.25229263305664,523,5.149999999999977
10.259883880615234,510,0.0
10.267688751220703,513,0.0
10.267688751220703,539,22.100000000000023
10.274653196334839,522,5.2000000000000455
10.283639669418335,511,0.0
10.28626823425293,519,1.1000000000000227
10.29147481918335,510,0.0
10.300281763076782,517,0.0
10.303150177001953,516,0.0
10.30890440940857,522,5.5
10.312748432159424,517,0.8500000000000227
10.319283246994019,510,0.0
10.324537992477417,505,0.0
10.327215194702148,512,0.0
10.33421277999878,536,20.100000000000023
10.341444253921509,517,0.75
10.341444253921509,539,21.0
10.353009939193726,545,25.700000000000045
10.353009939193726,0,0.0
10.357211589813232,550,54.5
10.365502119064331,289,0.0
10.367411851882935,498,14.300000000000011
10.377357482910156,558,73.35000000000002
10.377357482910156,604,115.25
10.386915922164917,458,0.0
10.39439606666565,488,3.4499999999999886
10.39439606666565,601,111.89999999999998
10.403090238571167,477,0.0
10.411323308944702,544,55.5
10.414146184921265,445,0.0
10.418938875198364,479,0.0
10.419734954833984,529,45.30000000000001
10.429245471954346,475,0.0
10.433841705322266,532,48.80000000000001
10.438187837600708,492,11.0
10.446781873703003,515,34.10000000000002
10.450927972793579,501,22.0
10.455222606658936,500,23.25
10.464248180389404,533,29.600000000000023
10.467782258987427,513,11.449999999999989
10.470500946044922,521,7.850000000000023
10.470500946044922,492,0.0
10.484419345855713,438,0.0
10.487624645233154,537,33.5
10.487624645233154,501,0.0
10.501047849655151,517,9.899999999999977
10.504157304763794,516,13.149999999999977
10.504157304763794,527,21.649999999999977
10.511961936950684,497,0.0
10.519832372665405,512,5.649999999999977
10.519832372665405,549,39.14999999999998
10.52971076965332,523,13.449999999999989
10.535074710845947,507,0.0
10.54092812538147,489,0.0
10.54092812538147,513,2.9499999999999886
10.552026748657227,514,4.0
10.558511018753052,493,0.0
10.558511018753052,508,0.0
10.56675934791565,510,1.1499999999999773
10.585180044174194,501,0.0
10.585180044174194,517,8.949999999999989
10.600377082824707,509,0.10000000000002274
10.600377082824707,512,0.0
10.601957559585571,519,7.300000000000011
10.601957559585571,508,0.0
10.601957559585571,509,0.0
10.601957559585571,517,5.300000000000011
10.614013195037842,517,5.800000000000011
10.61682939529419,507,0.0
10.625697135925293,517,5.050000000000011
10.63092827796936,514,3.8000000000000114
10.636007308959961,519,9.0
10.640174150466919,510,0.0
10.640174150466919,524,12.100000000000023
10.650802850723267,499,0.0
10.653702974319458,495,0.0
10.659978151321411,517,5.550000000000011
10.666945934295654,508,0.0
10.669771194458008,505,0.0
10.676027774810791,508,0.0
10.68404483795166,528,15.899999999999977
10.689630031585693,504,0.0
10.69222640991211,513,1.1000000000000227
10.700585842132568,513,1.3999999999999773
10.704594850540161,511,0.0
10.708751201629639,520,7.7000000000000455
10.708751201629639,513,0.8999999999999773
10.720752477645874,520,7.75
10.725670099258423,511,0.0
10.728788614273071,518,5.5
10.736922025680542,507,0.0
10.742803573608398,511,0.0
10.742803573608398,523,10.600000000000023
10.754050254821777,516,4.0
10.759084701538086,508,0.0
10.759084701538086,518,4.399999999999977
10.7671058177948,519,5.2999999999999545
10.775583028793335,520,5.7000000000000455
10.777685403823853,510,0.0
10.783701181411743,511,0.0
10.787038564682007,512,0.0
10.7946457862854,509,0.0
10.7946457862854,512,0.0
10.80462121963501,517,2.7000000000000455
10.811594724655151,518,3.3500000000000227
10.814966678619385,508,0.0
10.82012128829956,514,0.0
10.828219413757324,508,0.0
10.828219413757324,520,6.0499999999999545
10.837237358093262,520,5.9500000000000455
10.837237358093262,509,0.0
